"","Airport.Name","Flight.Status","Count"
"7011","Kirkenes Airport (Høybuktmoen)","Delayed",2
"7012","Kirkland Lake Airport","Delayed",2
"7013","Kirksville Regional Airport","Delayed",2
"7014","Kirkwall Airport","Delayed",2
"7015","Kirsch Municipal Airport","Delayed",2
"7016","Kisengam Airport","Delayed",2
"7017","Kisimayu Airport","Delayed",2
"7018","Kissidougou Airport","Delayed",2
"7019","Kitee Airport","Delayed",2
"7020","Kithira Airport","Delayed",2
"7021","Kitsissuarsuit Heliport","Delayed",2
"7022","Kivalina Airport","Delayed",2
"7023","Klagenfurt Airport","Delayed",2
"7024","Klaipėda Airport","Delayed",2
"7025","Kleinsee Airport","Delayed",2
"7026","Klemtu Water Aerodrome","Delayed",2
"7027","Kobuk Airport","Delayed",2
"7028","Kodiak Municipal Airport","Delayed",2
"7029","Kokhanok Airport","Delayed",2
"7030","Kol Airport","Delayed",2
"7031","Kolhapur Airport","Delayed",2
"7032","Koltsovo Airport","Delayed",2
"7033","Kongiganak Airport","Delayed",2
"7034","Kosti Airport","Delayed",2
"7035","Kotakoli Airport","Delayed",2
"7036","Kotlas Airport","Delayed",2
"7037","Kotoka International Airport","Delayed",2
"7038","Koutiala Airport","Delayed",2
"7039","Kristianstad Airport","Delayed",2
"7040","Kuala Lumpur International Airport","Delayed",2
"7041","Kuantan Airport","Delayed",2
"7042","Kugluktuk Airport","Delayed",2
"7043","Kuini Lavenia Airport","Delayed",2
"7044","Kukudu Airport","Delayed",2
"7045","Kungim Airport","Delayed",2
"7046","Kuopio Airport","Delayed",2
"7047","Kuri Airport","Delayed",2
"7048","Kurumoch International Airport","Delayed",2
"7049","Kurundi Airport","Delayed",2
"7050","Kuusamo Airport","Delayed",2
"7051","Kärdla Airport","Delayed",2
"7052","L'Aquila–Preturo Airport","Delayed",2
"7053","La Chinita International Airport","Delayed",2
"7054","La Esperanza Airport","Delayed",2
"7055","La Gaviota Airport","Delayed",2
"7056","La Grande Rivière Airport","Delayed",2
"7057","La Laguna Airport","Delayed",2
"7058","La Palma Airport","Delayed",2
"7059","Lac Gagnon Seaplane Base","Delayed",2
"7060","Lae Island Airport","Delayed",2
"7061","Lagoa Santa Airport","Delayed",2
"7062","Laguna Airport","Delayed",2
"7063","Laguna Army Airfield","Delayed",2
"7064","Laguna de Los Patos International Airport","Delayed",2
"7065","Lake Brooks Seaplane Base","Delayed",2
"7066","Lake Rudolf Airport","Delayed",2
"7067","Lakefield Airport","Delayed",2
"7068","Lakefront Airport","Delayed",2
"7069","Lakehurst Maxfield Field Airport","Delayed",2
"7070","Lampson Field","Delayed",2
"7071","Langebaanweg Airport","Delayed",2
"7072","Langley Air Force Base","Delayed",2
"7073","Langley Airport","Delayed",2
"7074","Lansdowne Airport","Delayed",2
"7075","Lappeenranta Airport","Delayed",2
"7076","Lar Airport","Delayed",2
"7077","Larsen Bay Airport","Delayed",2
"7078","Las Breas Airport","Delayed",2
"7079","Las Cruces Airport","Delayed",2
"7080","Lashio Airport","Delayed",2
"7081","Laura Airport","Delayed",2
"7082","Laurinburg Maxton Airport","Delayed",2
"7083","Lawn Hill Airport","Delayed",2
"7084","Layang-Layang Airport","Delayed",2
"7085","Lecce Galatina Air Base","Delayed",2
"7086","Lee Airport","Delayed",2
"7087","Lee C Fine Memorial Airport","Delayed",2
"7088","Leirin Airport","Delayed",2
"7089","Leite Lopes Airport","Delayed",2
"7090","Lemoore Naval Air Station (Reeves Field) Airport","Delayed",2
"7091","Lemwerder Airport","Delayed",2
"7092","Lengpui Airport","Delayed",2
"7093","Lençóis Paulista Airport","Delayed",2
"7094","Leon Airport","Delayed",2
"7095","Leros Airport","Delayed",2
"7096","Lerwick / Tingwall Airport","Delayed",2
"7097","Lester B. Pearson International Airport","Delayed",2
"7098","Letfotar Airport","Delayed",2
"7099","Lewoleba Airport","Delayed",2
"7100","Liangping Airport","Delayed",2
"7101","Lianshui Airport","Delayed",2
"7102","Lianyungang Airport","Delayed",2
"7103","Liberal Mid-America Regional Airport","Delayed",2
"7104","Licenciado Adolfo Lopez Mateos International Airport","Delayed",2
"7105","Lichinga Airport","Delayed",2
"7106","Limon International Airport","Delayed",2
"7107","Limon Municipal Airport","Delayed",2
"7108","Limpopo Valley Airport","Delayed",2
"7109","Linfen Qiaoli Airport","Delayed",2
"7110","Linga Linga Airport","Delayed",2
"7111","Locarno Airport","Delayed",2
"7112","Loen Airport","Delayed",2
"7113","Lokpriya Gopinath Bordoloi International Airport","Delayed",2
"7114","Lompoc Airport","Delayed",2
"7115","Lomé-Tokoin Airport","Delayed",2
"7116","London Airport","Delayed",2
"7117","London Heathrow Airport","Delayed",2
"7118","London Stansted Airport","Delayed",2
"7119","Long Akah Airport","Delayed",2
"7120","Long Apung Airport","Delayed",2
"7121","Long Banga Airport","Delayed",2
"7122","Long Island Mac Arthur Airport","Delayed",2
"7123","Long Sukang Airport","Delayed",2
"7124","Longana Airport","Delayed",2
"7125","Lonorore Airport","Delayed",2
"7126","Lord Howe Island Airport","Delayed",2
"7127","Lordsburg Municipal Airport","Delayed",2
"7128","Los Banos Municipal Airport","Delayed",2
"7129","Los Colonizadores Airport","Delayed",2
"7130","Los Perales Airport","Delayed",2
"7131","Louisville Winston County Airport","Delayed",2
"7132","Luang Namtha Airport","Delayed",2
"7133","Lubumbashi International Airport","Delayed",2
"7134","Lukulu Airport","Delayed",2
"7135","Luleå Airport","Delayed",2
"7136","Lumid Pau Airport","Delayed",2
"7137","Luozi Airport","Delayed",2
"7138","Lupin Airport","Delayed",2
"7139","Lusikisiki Airport","Delayed",2
"7140","Lynchburg Regional Preston Glenn Field","Delayed",2
"7141","Lyndhurst Airport","Delayed",2
"7142","Lábrea Airport","Delayed",2
"7143","M'Boki Airport","Delayed",2
"7144","Mackay Airport","Delayed",2
"7145","Macmillan Pass Airport","Delayed",2
"7146","Madison Municipal Airport","Delayed",2
"7147","Mafra Airport","Delayed",2
"7148","Maganja da Costa Airport","Delayed",2
"7149","Magdeburg ""City"" Airport","Delayed",2
"7150","Magnitogorsk International Airport","Delayed",2
"7151","Mahendranagar Airport","Delayed",2
"7152","Maintirano Airport","Delayed",2
"7153","Majors Airport","Delayed",2
"7154","Makoua Airport","Delayed",2
"7155","Malabang Airport","Delayed",2
"7156","Malaimbandy Airport","Delayed",2
"7157","Malatya Erhaç Airport","Delayed",2
"7158","Malcolm McKinnon Airport","Delayed",2
"7159","Malden Regional Airport","Delayed",2
"7160","Malikus Saleh Airport","Delayed",2
"7161","Mallacoota Airport","Delayed",2
"7162","Malmö Sturup Airport","Delayed",2
"7163","Maloelap Island Airport","Delayed",2
"7164","Mananara Nord Airport","Delayed",2
"7165","Mananjary Airport","Delayed",2
"7166","Manapouri Airport","Delayed",2
"7167","Mandabe Airport","Delayed",2
"7168","Mandalay International Airport","Delayed",2
"7169","Mandritsara Airport","Delayed",2
"7170","Mangochi Airport","Delayed",2
"7171","Mangole Airport, Falabisahaya","Delayed",2
"7172","Manihi Airport","Delayed",2
"7173","Manihiki Island Airport","Delayed",2
"7174","Manners Creek Airport","Delayed",2
"7175","Mano Dayak International Airport","Delayed",2
"7176","Manokotak Airport","Delayed",2
"7177","Manuel Márquez de León International Airport","Delayed",2
"7178","Maota Airport","Delayed",2
"7179","Mapoda Airport","Delayed",2
"7180","Maquehue Airport","Delayed",2
"7181","Mar de Cortés International Airport","Delayed",2
"7182","Maradi Airport","Delayed",2
"7183","Marathon Airport","Delayed",2
"7184","Marcos A. Gelabert International Airport","Delayed",2
"7185","Margarima Airport","Delayed",2
"7186","Maria Reiche Neuman Airport","Delayed",2
"7187","Marigot Seaplane Base","Delayed",2
"7188","Marion County Brown Field","Delayed",2
"7189","Mariánské Lázně Airport","Delayed",2
"7190","Maron Island Airport","Delayed",2
"7191","Marsabit Airport","Delayed",2
"7192","Marshall Memorial Municipal Airport","Delayed",2
"7193","Martindale Army Heliport","Delayed",2
"7194","Martinique Aimé Césaire International Airport","Delayed",2
"7195","Maryborough Airport","Delayed",2
"7196","Masi Manimba Airport","Delayed",2
"7197","Mason City Municipal Airport","Delayed",2
"7198","Massena International Richards Field","Delayed",2
"7199","Mataiva Airport","Delayed",2
"7200","Matamata Glider Airport","Delayed",2
"7201","Matsuyama Airport","Delayed",2
"7202","Matão Airport","Delayed",2
"7203","Maumere(Wai Oti) Airport","Delayed",2
"7204","Maun Airport","Delayed",2
"7205","Maués Airport","Delayed",2
"7206","Maverick County Memorial International Airport","Delayed",2
"7207","Mawlamyine Airport","Delayed",2
"7208","Maximo Gomez Airport","Delayed",2
"7209","Mayaguana Airport","Delayed",2
"7210","Mayajigua Airport","Delayed",2
"7211","Maygatka Airport.","Delayed",2
"7212","Mayne Island Seaplane Base","Delayed",2
"7213","Mayo Airport","Delayed",2
"7214","Mbala Airport","Delayed",2
"7215","McArthur River Mine Airport","Delayed",2
"7216","McCarran International Airport","Delayed",2
"7217","Meadow Lake Airport","Delayed",2
"7218","Mefford Field","Delayed",2
"7219","Mehamn Airport","Delayed",2
"7220","Melbourne Essendon Airport","Delayed",2
"7221","Mendeleyevo Airport","Delayed",2
"7222","Menorca Airport","Delayed",2
"7223","Merle K (Mudhole) Smith Airport","Delayed",2
"7224","Metema Airport","Delayed",2
"7225","Mettel Field","Delayed",2
"7226","Meyers Chuck Seaplane Base","Delayed",2
"7227","Mfuwe Airport","Delayed",2
"7228","Miami University Airport","Delayed",2
"7229","Miandrivazo Airport","Delayed",2
"7230","Mid Ohio Valley Regional Airport","Delayed",2
"7231","Mid-Carolina Regional Airport","Delayed",2
"7232","Middle Georgia Regional Airport","Delayed",2
"7233","Miho Yonago Airport","Delayed",2
"7234","Miles Airport","Delayed",2
"7235","Milos Airport","Delayed",2
"7236","Mineralnyye Vody Airport","Delayed",2
"7237","Mingan Airport","Delayed",2
"7238","Minlaton Airport","Delayed",2
"7239","Minot Air Force Base","Delayed",2
"7240","Minsk National Airport","Delayed",2
"7241","Miramar Airport","Delayed",2
"7242","Miramar Marine Corps Air Station - Mitscher Field","Delayed",2
"7243","Mitiga Airport","Delayed",2
"7244","Miyakejima Airport","Delayed",2
"7245","Miyazaki Airport","Delayed",2
"7246","Mkuze Airport","Delayed",2
"7247","Moala Airport","Delayed",2
"7248","Moanda Airport","Delayed",2
"7249","Mohamed Boudiaf International Airport","Delayed",2
"7250","Mojave Airport","Delayed",2
"7251","Momeik Airport","Delayed",2
"7252","Monaco Heliport","Delayed",2
"7253","Mongo Airport","Delayed",2
"7254","Mongu Airport","Delayed",2
"7255","Monkey Bay Airport","Delayed",2
"7256","Monkira Airport","Delayed",2
"7257","Monroe County Aeroplex Airport","Delayed",2
"7258","Mont-Dauphin - St-Crépin Airport","Delayed",2
"7259","Monte Alegre Airport","Delayed",2
"7260","Monte Dourado Airport","Delayed",2
"7261","Montelibano Airport","Delayed",2
"7262","Montgomery-Gibbs Executive Airport","Delayed",2
"7263","Montréal / Saint-Hubert Airport","Delayed",2
"7264","Monument Valley Airport","Delayed",2
"7265","Moody Air Force Base","Delayed",2
"7266","Moorea Airport","Delayed",2
"7267","Moosonee Airport","Delayed",2
"7268","Morawa Airport","Delayed",2
"7269","Morney Airport","Delayed",2
"7270","Moro Airport","Delayed",2
"7271","Morristown Municipal Airport","Delayed",2
"7272","Morro do Chapéu Airport","Delayed",2
"7273","Moshi Airport","Delayed",2
"7274","Mosjøen Airport (Kjærstad)","Delayed",2
"7275","Mossendjo Airport","Delayed",2
"7276","Mostyn Airport","Delayed",2
"7277","Mould Bay Airport","Delayed",2
"7278","Moultrie Municipal Airport","Delayed",2
"7279","Mount Full Stop Airport","Delayed",2
"7280","Moyobamba Airport","Delayed",2
"7281","Muan International Airport","Delayed",2
"7282","Mudgee Airport","Delayed",2
"7283","Mukalla International Airport","Delayed",2
"7284","Mulika Lodge Airport","Delayed",2
"7285","Multan International Airport","Delayed",2
"7286","Municipal Bom Futuro Airport","Delayed",2
"7287","Murray Field","Delayed",2
"7288","Musoma Airport","Delayed",2
"7289","Mustique Airport","Delayed",2
"7290","Myrhorod Air Base","Delayed",2
"7291","Mzuzu Airport","Delayed",2
"7292","Mário de Almeida Franco Airport","Delayed",2
"7293","Mélio Viana Airport","Delayed",2
"7294","Méndez Airport","Delayed",2
"7295","Münster Osnabrück Airport","Delayed",2
"7296","N'Kolo-Fuma Airport","Delayed",2
"7297","Nadym Airport","Delayed",2
"7298","Naga Airport","Delayed",2
"7299","Nal Airport","Delayed",2
"7300","Nalchik Airport","Delayed",2
"7301","Nampula Airport","Delayed",2
"7302","Namrole Airport","Delayed",2
"7303","Nanga Pinoh Airport","Delayed",2
"7304","Nanki Shirahama Airport","Delayed",2
"7305","Nanuque Airport","Delayed",2
"7306","Nanyuki Airport","Delayed",2
"7307","Napuka Island Airport","Delayed",2
"7308","Nara Airport","Delayed",2
"7309","Narrandera Airport","Delayed",2
"7310","Narrogin Airport","Delayed",2
"7311","Narromine Airport","Delayed",2
"7312","Narsaq Heliport","Delayed",2
"7313","Nashik Airport","Delayed",2
"7314","Nashville International Airport","Delayed",2
"7315","Natuashish Airport","Delayed",2
"7316","Nauru International Airport","Delayed",2
"7317","Naval Outlying Field Imperial Beach (Ream Field)","Delayed",2
"7318","Ndende Airport","Delayed",2
"7319","Necocli Airport","Delayed",2
"7320","Nefteyugansk Airport","Delayed",2
"7321","Negele Airport","Delayed",2
"7322","Nellis Air Force Base","Delayed",2
"7323","Nemiscau Airport","Delayed",2
"7324","Nenana Municipal Airport","Delayed",2
"7325","Nero-Mer Airport","Delayed",2
"7326","Nesson Airport","Delayed",2
"7327","Neubrandenburg Airport","Delayed",2
"7328","New Bedford Regional Airport","Delayed",2
"7329","New Tanegashima Airport","Delayed",2
"7330","Newman Airport","Delayed",2
"7331","Neyveli Airport","Delayed",2
"7332","Ngari Gunsa Airport","Delayed",2
"7333","Ngau Airport","Delayed",2
"7334","Ngukurr Airport","Delayed",2
"7335","Niamtougou International Airport","Delayed",2
"7336","Nice-Côte d'Azur Airport","Delayed",2
"7337","Nikolayevsk-na-Amure Airport","Delayed",2
"7338","Nikolski Air Station","Delayed",2
"7339","Ningbo Lishe International Airport","Delayed",2
"7340","Nizhnevartovsk Airport","Delayed",2
"7341","Noosa Airport","Delayed",2
"7342","Norfolk Naval Station (Chambers Field)","Delayed",2
"7343","Norilsk-Alykel Airport","Delayed",2
"7344","Norman Y. Mineta San Jose International Airport","Delayed",2
"7345","North Central West Virginia Airport","Delayed",2
"7346","North Eleuthera Airport","Delayed",2
"7347","North Island Naval Air Station-Halsey Field","Delayed",2
"7348","North Lakhimpur Airport","Delayed",2
"7349","North Ronaldsay Airport","Delayed",2
"7350","Northern Colorado Regional Airport","Delayed",2
"7351","Northern Maine Regional Airport at Presque Isle","Delayed",2
"7352","Northwest Florida Beaches International Airport","Delayed",2
"7353","Norwood Memorial Airport","Delayed",2
"7354","Nouakchott–Oumtounsy International Airport","Delayed",2
"7355","Nova Lisboa Airport","Delayed",2
"7356","Nova Prata Airport","Delayed",2
"7357","Nueva Loja Airport","Delayed",2
"7358","Nuevo Casas Grandes Airport","Delayed",2
"7359","Nullagine Airport","Delayed",2
"7360","Nyeri Airport","Delayed",2
"7361","Nyngan Airport","Delayed",2
"7362","Nzagi Airport","Delayed",2
"7363","Oamaru Airport","Delayed",2
"7364","Oban Airport","Delayed",2
"7365","Ocean Falls Seaplane Base","Delayed",2
"7366","Odate Noshiro Airport","Delayed",2
"7367","Odienne Airport","Delayed",2
"7368","Ofu Village Airport","Delayed",2
"7369","Ogdensburg International Airport","Delayed",2
"7370","Ogoki Post Airport","Delayed",2
"7371","Ohio University Snyder Field","Delayed",2
"7372","Oiapoque Airport","Delayed",2
"7373","Okoyo Airport","Delayed",2
"7374","Oksapmin Airport","Delayed",2
"7375","Oksibil Airport","Delayed",2
"7376","Okushiri Airport","Delayed",2
"7377","Olenyok Airport","Delayed",2
"7378","Omar N Bradley Airport","Delayed",2
"7379","Onotoa Airport","Delayed",2
"7380","Ontario International Airport","Delayed",2
"7381","Orang Airport","Delayed",2
"7382","Orange County Airport","Delayed",2
"7383","Orangeburg Municipal Airport","Delayed",2
"7384","Orbost Airport","Delayed",2
"7385","Ord River Airport","Delayed",2
"7386","Orenburg Central Airport","Delayed",2
"7387","Orlando International Airport","Delayed",2
"7388","Orocue Airport","Delayed",2
"7389","Oslo, Fornebu Airport","Delayed",2
"7390","Osmanabad Airport","Delayed",2
"7391","Ouadda Airport","Delayed",2
"7392","Ouango Fitini Airport","Delayed",2
"7393","Ouarzazate Airport","Delayed",2
"7394","Oudomsay Airport","Delayed",2
"7395","Oued Irara Airport","Delayed",2
"7396","Oum el Bouaghi airport","Delayed",2
"7397","Overberg Airport","Delayed",2
"7398","Owando Airport","Delayed",2
"7399","Owensboro Daviess County Airport","Delayed",2
"7400","Oxford House Airport","Delayed",2
"7401","Oxnard Airport","Delayed",2
"7402","Oyem Airport","Delayed",2
"7403","Pablo L. Sidar Airport","Delayed",2
"7404","Pagadian Airport","Delayed",2
"7405","Palenque International Airport","Delayed",2
"7406","Palm Beach County Park Airport","Delayed",2
"7407","Palm Beach Seaplane Base","Delayed",2
"7408","Palm Island Airport","Delayed",2
"7409","Palmas del Mar Airstrip","Delayed",2
"7410","Paloich Airport, Heliport","Delayed",2
"7411","Pan Am Building Heliport","Delayed",2
"7412","Pandie Pandie Airport","Delayed",2
"7413","Pangnirtung Airport","Delayed",2
"7414","Pangoa Airport","Delayed",2
"7415","Panguilemo Airport","Delayed",2
"7416","Parachinar Airport","Delayed",2
"7417","Park Falls Municipal Airport","Delayed",2
"7418","Pasir Pangaraan Airport","Delayed",2
"7419","Pasni Airport","Delayed",2
"7420","Pattani Airport","Delayed",2
"7421","Pau Pyrénées Airport","Delayed",2
"7422","Paulo Afonso Airport","Delayed",2
"7423","Pavlodar Airport","Delayed",2
"7424","Penn Valley Airport","Delayed",2
"7425","Pensacola Regional Airport","Delayed",2
"7426","Pentagon Army Heliport","Delayed",2
"7427","Penzance Heliport","Delayed",2
"7428","Perai Tepuy Airport","Delayed",2
"7429","Peshawar International Airport","Delayed",2
"7430","Petit Jean Park Airport","Delayed",2
"7431","Phan Rang Airport","Delayed",2
"7432","Phitsanulok Airport","Delayed",2
"7433","Phoenix Deer Valley Airport","Delayed",2
"7434","Pierre Regional Airport","Delayed",2
"7435","Pierrefonds Airport","Delayed",2
"7436","Pietermaritzburg Airport","Delayed",2
"7437","Piešťany Airport","Delayed",2
"7438","Pike County-Hatcher Field","Delayed",2
"7439","Pilot Point Airport","Delayed",2
"7440","Pimenta Bueno Airport","Delayed",2
"7441","Pinal Airpark","Delayed",2
"7442","Pinar Del Rio Airport","Delayed",2
"7443","Pine Cay Airport","Delayed",2
"7444","Pinehouse Lake Airport","Delayed",2
"7445","Pitts Town Airport","Delayed",2
"7446","Plan De Guadalupe International Airport","Delayed",2
"7447","Pleiku Airport","Delayed",2
"7448","Plovdiv International Airport","Delayed",2
"7449","Podgorica Airport","Delayed",2
"7450","Podor Airport","Delayed",2
"7451","Point Mugu Naval Air Station (Naval Base Ventura Co)","Delayed",2
"7452","Pointe-à-Pitre Le Raizet","Delayed",2
"7453","Polgolla Reservoir Seaplane Base","Delayed",2
"7454","Polyarny Airport","Delayed",2
"7455","Pompano Beach Airpark","Delayed",2
"7456","Ponca City Regional Airport","Delayed",2
"7457","Pongtiku Airport","Delayed",2
"7458","Pontoise - Cormeilles-en-Vexin Airport","Delayed",2
"7459","Poplar Bluff Municipal Airport","Delayed",2
"7460","Poplar Hill Airport","Delayed",2
"7461","Poptún Airport","Delayed",2
"7462","Porbandar Airport","Delayed",2
"7463","Pore Airport","Delayed",2
"7464","Port Alsworth Airport","Delayed",2
"7465","Port Bergé Airport","Delayed",2
"7466","Port Bouet Airport","Delayed",2
"7467","Port Gentil Airport","Delayed",2
"7468","Port Hardy Airport","Delayed",2
"7469","Port Lincoln Airport","Delayed",2
"7470","Port Mcneill Airport","Delayed",2
"7471","Port Moresby Jacksons International Airport","Delayed",2
"7472","Porto de Moz Airport","Delayed",2
"7473","Potchefstroom Airport","Delayed",2
"7474","President Obiang Nguema International Airport","Delayed",2
"7475","Presidente Castro Pinto International Airport","Delayed",2
"7476","Prešov Air Base","Delayed",2
"7477","Prince Abdulmohsin Bin Abdulaziz Airport","Delayed",2
"7478","Princeville Airport","Delayed",2
"7479","Principe Airport","Delayed",2
"7480","Professor Urbano Ernesto Stumpf Airport","Delayed",2
"7481","Prospect Creek Airport","Delayed",2
"7482","Puerto La Victoria Airport","Delayed",2
"7483","Puerto Leda Airport","Delayed",2
"7484","Puerto Lempira Airport","Delayed",2
"7485","Puerto Paez Airport","Delayed",2
"7486","Pukaki Airport","Delayed",2
"7487","Pulau Panjang Airport","Delayed",2
"7488","Pullman Moscow Regional Airport","Delayed",2
"7489","Purdue University Airport","Delayed",2
"7490","Putao Airport","Delayed",2
"7491","Qaarsut Airport","Delayed",2
"7492","Qasigiannguit Heliport","Delayed",2
"7493","Qazvin Airport","Delayed",2
"7494","Quartz Hill Airport","Delayed",2
"7495","Queen Beatrix International Airport","Delayed",2
"7496","Quetta International Airport","Delayed",2
"7497","Quince Air Base","Delayed",2
"7498","Qurghonteppa International Airport","Delayed",2
"7499","RAF Ascension Island","Delayed",2
"7500","RAF Bentwaters","Delayed",2
"7501","RAF Lyneham","Delayed",2
"7502","RAF Odiham","Delayed",2
"7503","RAF Upper Heyford","Delayed",2
"7504","Raba Raba Airport","Delayed",2
"7505","Rafaela Airport","Delayed",2
"7506","Rafsanjan Airport","Delayed",2
"7507","Raglan Airfield","Delayed",2
"7508","Rainbow Lake Airport","Delayed",2
"7509","Raipur Airport","Delayed",2
"7510","Raivavae Airport","Delayed",2
"7511","Ramingining Airport","Delayed",2
"7512","Rampart Airport","Delayed",2
"7513","Ranau Airport","Delayed",2
"7514","Rapid City Regional Airport","Delayed",2
"7515","Raroia Airport","Delayed",2
"7516","Raufarhöfn Airport","Delayed",2
"7517","Rechlin-Lärz Airport","Delayed",2
"7518","Red Bluff Municipal Airport","Delayed",2
"7519","Reivilo Airport","Delayed",2
"7520","Rene Mouawad Air Base","Delayed",2
"7521","Reno Tahoe International Airport","Delayed",2
"7522","Revelstoke Airport","Delayed",2
"7523","Rieti Airport","Delayed",2
"7524","Rigolet Airport","Delayed",2
"7525","Rio Amazonas Airport","Delayed",2
"7526","Rio Galeão – Tom Jobim International Airport","Delayed",2
"7527","Rishiri Airport","Delayed",2
"7528","Robert Gray  Army Air Field Airport","Delayed",2
"7529","Roberts Field","Delayed",2
"7530","Robins Air Force Base","Delayed",2
"7531","Robinvale Airport","Delayed",2
"7532","Rockhampton Downs Airport","Delayed",2
"7533","Rokeby Airport","Delayed",2
"7534","Rolla National Airport","Delayed",2
"7535","Ronneby Airport","Delayed",2
"7536","Roscoe Turner Airport","Delayed",2
"7537","Roseberth Airport","Delayed",2
"7538","Rostov-on-Don Airport","Delayed",2
"7539","Rotorua Regional Airport","Delayed",2
"7540","Rouen Airport","Delayed",2
"7541","Rouses Point Seaplane Base","Delayed",2
"7542","Rubelsanto Airport","Delayed",2
"7543","Ruben Cantu Airport","Delayed",2
"7544","Ruhengeri Airport","Delayed",2
"7545","Rumjatar Airport","Delayed",2
"7546","Russian Mission Airport","Delayed",2
"7547","Rørvik Airport, Ryum","Delayed",2
"7548","Sabha Airport","Delayed",2
"7549","Sacramento Mather Airport","Delayed",2
"7550","Saenz Peña Airport","Delayed",2
"7551","Safford Regional Airport","Delayed",2
"7552","Safia Airport","Delayed",2
"7553","Saint-Yan Airport","Delayed",2
"7554","Salem Airport","Delayed",2
"7555","Salem Municipal Airport/McNary Field","Delayed",2
"7556","Sam Mbakwe International Airport","Delayed",2
"7557","Sambu Airport","Delayed",2
"7558","Samuels Field","Delayed",2
"7559","San Antonio International Airport","Delayed",2
"7560","San Domino Island Heliport","Delayed",2
"7561","San Fernando De Apure Airport","Delayed",2
"7562","San Jose Airport","Delayed",2
"7563","San Juan de Marcona Airport","Delayed",2
"7564","San Marcos Airport","Delayed",2
"7565","San Nicolas De Bari Airport","Delayed",2
"7566","San Rafael Airport","Delayed",2
"7567","San Sebastian Airport","Delayed",2
"7568","Sana'a International Airport","Delayed",2
"7569","Sanandaj Airport","Delayed",2
"7570","Sand Creek Airport","Delayed",2
"7571","Sandakan Airport","Delayed",2
"7572","Sandefjord Airport, Torp","Delayed",2
"7573","Sandringham Airport","Delayed",2
"7574","Santa Bárbara de Barinas Airport","Delayed",2
"7575","Santa Cruz do Sul Airport","Delayed",2
"7576","Santa Cruz/Graciosa Bay/Luova Airport","Delayed",2
"7577","Santa Elena de Uairen Airport","Delayed",2
"7578","Santa Izabel do Morro Airport","Delayed",2
"7579","Santo Ângelo Airport","Delayed",2
"7580","Sary Su Airport","Delayed",2
"7581","Sary-Arka Airport","Delayed",2
"7582","Sault Ste Marie Airport","Delayed",2
"7583","Savusavu Airport","Delayed",2
"7584","Sawyer County Airport","Delayed",2
"7585","Searle Field","Delayed",2
"7586","Secunda Airport","Delayed",2
"7587","Seguela Airport","Delayed",2
"7588","Selfs Airport","Delayed",2
"7589","Semporna Airport","Delayed",2
"7590","Sentani International Airport","Delayed",2
"7591","Serafin Enoss Bertaso Airport","Delayed",2
"7592","Seronera Airport","Delayed",2
"7593","Seshutes Airport","Delayed",2
"7594","Shageluk Airport","Delayed",2
"7595","Shahbaz Air Base","Delayed",2
"7596","Shamattawa Airport","Delayed",2
"7597","Shangrao Sanqingshan Airport","Delayed",2
"7598","Shank Air Base","Delayed",2
"7599","Sharm El Sheikh International Airport","Delayed",2
"7600","Sharpe Field","Delayed",2
"7601","Shashi Airport","Delayed",2
"7602","Shaxian Airport","Delayed",2
"7603","Sheghnan Airport","Delayed",2
"7604","Shenandoah Valley Regional Airport","Delayed",2
"7605","Shenzhen Bao'an International Airport","Delayed",2
"7606","Sheremetyevo International Airport","Delayed",2
"7607","Shiyan Wudangshan Airport","Delayed",2
"7608","Shoreham Airport","Delayed",2
"7609","Shreveport Downtown Airport","Delayed",2
"7610","Shreveport Regional Airport","Delayed",2
"7611","Sialum Airport","Delayed",2
"7612","Sibisa Airport","Delayed",2
"7613","Sicogon Airstrip","Delayed",2
"7614","Sierra Blanca Regional Airport","Delayed",2
"7615","Sigiriya Air Force Base","Delayed",2
"7616","Siguanea Airport","Delayed",2
"7617","Sihanoukville International Airport","Delayed",2
"7618","Silvio Pettirossi International Airport","Delayed",2
"7619","Simberi Airport","Delayed",2
"7620","Sinak Airport","Delayed",2
"7621","Singleton Airport","Delayed",2
"7622","Sintang(Susilo) Airport","Delayed",2
"7623","Sion Airport","Delayed",2
"7624","Sir Bani Yas Airport","Delayed",2
"7625","Sir Seretse Khama International Airport","Delayed",2
"7626","Sirjan Airport","Delayed",2
"7627","Skien Airport","Delayed",2
"7628","Sliač Airport","Delayed",2
"7629","Sloulin Field International Airport","Delayed",2
"7630","Snap Lake Airport","Delayed",2
"7631","Soalala Airport","Delayed",2
"7632","Sodankyla Airport","Delayed",2
"7633","Sofia Airport","Delayed",2
"7634","Sohar Airport","Delayed",2
"7635","Sokcho (Mulchi Airfield) (G-407/K-50) Airport","Delayed",2
"7636","Sola Airport","Delayed",2
"7637","Soledade Airport","Delayed",2
"7638","Solita Airport","Delayed",2
"7639","Solomon Airport","Delayed",2
"7640","Sondok Airport","Delayed",2
"7641","South Bimini Airport","Delayed",2
"7642","South Naknek Nr 2 Airport","Delayed",2
"7643","Southend Airport","Delayed",2
"7644","Southern Illinois Airport","Delayed",2
"7645","Southwest Florida International Airport","Delayed",2
"7646","Spangdahlem Air Base","Delayed",2
"7647","Sparrevohn LRRS Airport","Delayed",2
