"","Airport.Name","Flight.Status","Count"
"6642","Chigorodó Airport","Cancelled",2
"6643","Chilas Airport","Cancelled",2
"6644","Chile Chico Airport","Cancelled",2
"6645","Chipinge Airport","Cancelled",2
"6646","Chisana Airport","Cancelled",2
"6647","Chisasibi Airport","Cancelled",2
"6648","Chita-Kadala Airport","Cancelled",2
"6649","Chkalovskiy Air Base","Cancelled",2
"6650","Choiseul Bay Airport","Cancelled",2
"6651","Chokwé Airport","Cancelled",2
"6652","Chongqing Jiangbei International Airport","Cancelled",2
"6653","Chos Malal Airport","Cancelled",2
"6654","Chris Hadfield Airport","Cancelled",2
"6655","Chubu Centrair International Airport","Cancelled",2
"6656","Chuja Port Heliport","Cancelled",2
"6657","Chumphon Airport","Cancelled",2
"6658","Chungribu Airport","Cancelled",2
"6659","Châteauroux-Déols ""Marcel Dassault"" Airport","Cancelled",2
"6660","City of Colorado Springs Municipal Airport","Cancelled",2
"6661","City of Derry Airport","Cancelled",2
"6662","Clarksville–Montgomery County Regional Airport","Cancelled",2
"6663","Coari Airport","Cancelled",2
"6664","Cochin International Airport","Cancelled",2
"6665","Codazzi Airport","Cancelled",2
"6666","Coeur D'Alene - Pappy Boyington Field","Cancelled",2
"6667","Coffs Harbour Airport","Cancelled",2
"6668","Coldfoot Airport","Cancelled",2
"6669","Coleman Municipal Airport","Cancelled",2
"6670","Collarenebri Airport","Cancelled",2
"6671","Colmar-Houssen Airport","Cancelled",2
"6672","Colon Airport","Cancelled",2
"6673","Columbia Regional Airport","Cancelled",2
"6674","Comandante Ariston Pessoa Airport","Cancelled",2
"6675","Comiso Airport","Cancelled",2
"6676","Comodoro Arturo Merino Benítez International Airport","Cancelled",2
"6677","Concepción Airport","Cancelled",2
"6678","Congonhas Airport","Cancelled",2
"6679","Conroe-North Houston Regional Airport","Cancelled",2
"6680","Converse County Airport","Cancelled",2
"6681","Coral Harbour Airport","Cancelled",2
"6682","Corcoran Airport","Cancelled",2
"6683","Cordova Municipal Airport","Cancelled",2
"6684","Corisco International Airport","Cancelled",2
"6685","Cornwall Regional Airport","Cancelled",2
"6686","Coronel E Carvajal Airport","Cancelled",2
"6687","Corowa Airport","Cancelled",2
"6688","Corryong Airport","Cancelled",2
"6689","Cortina Airport","Cancelled",2
"6690","Cowarie Airport","Cancelled",2
"6691","Cowell Airport","Cancelled",2
"6692","Cradock Airport","Cancelled",2
"6693","Cranbrook/Canadian Rockies International Airport","Cancelled",2
"6694","Crane County Airport","Cancelled",2
"6695","Creech Air Force Base","Cancelled",2
"6696","Crested Butte Airpark","Cancelled",2
"6697","Crooked Creek Airport","Cancelled",2
"6698","Cururupu Airport","Cancelled",2
"6699","Cut Bank International Airport","Cancelled",2
"6700","Cyril E. King Airport","Cancelled",2
"6701","Cáceres Airport","Cancelled",2
"6702","D. Casimiro Szlapelis Airport","Cancelled",2
"6703","Dabra Airport","Cancelled",2
"6704","Dachuan Airport","Cancelled",2
"6705","Dallas Fort Worth International Airport","Cancelled",2
"6706","Daloa Airport","Cancelled",2
"6707","Dalton Municipal Airport","Cancelled",2
"6708","Daly River Airport","Cancelled",2
"6709","Daly Waters Airport","Cancelled",2
"6710","Damazin Airport","Cancelled",2
"6711","Dandugama Seaplane Base","Cancelled",2
"6712","Daniel Z. Romualdez Airport","Cancelled",2
"6713","Dansville Municipal Airport","Cancelled",2
"6714","Dasht-e Naz Airport","Cancelled",2
"6715","Datadawai Airport","Cancelled",2
"6716","Daugavpils Intrenational Airport","Cancelled",2
"6717","Davenport Municipal Airport","Cancelled",2
"6718","Dax Seyresse Airport","Cancelled",2
"6719","Dayong Airport","Cancelled",2
"6720","De La Independencia Airport","Cancelled",2
"6721","Deadhorse Airport","Cancelled",2
"6722","Delaware County Johnson Field","Cancelled",2
"6723","Delta County Airport","Cancelled",2
"6724","Deniliquin Airport","Cancelled",2
"6725","Derim Airport","Cancelled",2
"6726","Destin-Ft Walton Beach Airport","Cancelled",2
"6727","Detroit Metropolitan Wayne County Airport","Cancelled",2
"6728","Dimapur Airport","Cancelled",2
"6729","Dios Airport","Cancelled",2
"6730","Diqing Airport","Cancelled",2
"6731","Dixie Airport","Cancelled",2
"6732","Djerba Zarzis International Airport","Cancelled",2
"6733","Djumu-Djomoe Airport","Cancelled",2
"6734","Dobbins Air Reserve Base","Cancelled",2
"6735","Docker River Airport","Cancelled",2
"6736","Dodge County Airport","Cancelled",2
"6737","Doini Airport","Cancelled",2
"6738","Donaldson Field Airport","Cancelled",2
"6739","Dongara Airport","Cancelled",2
"6740","Dongying Shengli Airport","Cancelled",2
"6741","Doongan Airport","Cancelled",2
"6742","Dornoch Airfield","Cancelled",2
"6743","Downtown-Manhattan/Wall St Heliport","Cancelled",2
"6744","Dr Augusto Roberto Fuster International Airport","Cancelled",2
"6745","Draughon Miller Central Texas Regional Airport","Cancelled",2
"6746","Dresden Airport","Cancelled",2
"6747","Drift River Airport","Cancelled",2
"6748","Duke Field","Cancelled",2
"6749","Dulkaninna Airport","Cancelled",2
"6750","Dumpu Airport","Cancelled",2
"6751","Dunsmuir Muni-Mott Airport","Cancelled",2
"6752","Dupage Airport","Cancelled",2
"6753","Durango La Plata County Airport","Cancelled",2
"6754","Dutchess County Airport","Cancelled",2
"6755","Dyess Air Force Base","Cancelled",2
"6756","Dzaoudzi Pamandzi International Airport","Cancelled",2
"6757","E. T. Joshua Airport","Cancelled",2
"6758","EL Real Airport","Cancelled",2
"6759","Eagle River Union Airport","Cancelled",2
"6760","Eareckson Air Station","Cancelled",2
"6761","Earl Henry Airport","Cancelled",2
"6762","East 34th Street Heliport","Cancelled",2
"6763","Eastern Slopes Regional Airport","Cancelled",2
"6764","Ebadon Airport","Cancelled",2
"6765","Edmonton City Centre (Blatchford Field) Airport","Cancelled",2
"6766","Eelde Airport","Cancelled",2
"6767","Egilsstaðir Airport","Cancelled",2
"6768","Eindhoven Airport","Cancelled",2
"6769","El Arish International Airport","Cancelled",2
"6770","El Avellano Airport","Cancelled",2
"6771","El Bayadh Airport","Cancelled",2
"6772","El Centro NAF Airport (Vraciu Field)","Cancelled",2
"6773","El Daein Airport","Cancelled",2
"6774","El Fasher Airport","Cancelled",2
"6775","El Loa Airport","Cancelled",2
"6776","El Minya Airport","Cancelled",2
"6777","El Nouzha Airport","Cancelled",2
"6778","El Refugio/La Macarena Airport","Cancelled",2
"6779","El Tehuelche Airport","Cancelled",2
"6780","El Troncal Airport","Cancelled",2
"6781","El Yopal Airport","Cancelled",2
"6782","Eldoret International Airport","Cancelled",2
"6783","Elenak Airport","Cancelled",2
"6784","Eliptamin Airport","Cancelled",2
"6785","Elkedra Airport","Cancelled",2
"6786","Ellamar Seaplane Base","Cancelled",2
"6787","Ellison Onizuka Kona International At Keahole Airport","Cancelled",2
"6788","Ellisras Matimba Airport","Cancelled",2
"6789","Ellsworth Air Force Base","Cancelled",2
"6790","Elmendorf Air Force Base","Cancelled",2
"6791","Elmira Corning Regional Airport","Cancelled",2
"6792","Elrose Airport","Cancelled",2
"6793","Emalamo Sanana Airport","Cancelled",2
"6794","Embessa Airport","Cancelled",2
"6795","Emirau Airport","Cancelled",2
"6796","Emmen Air Base","Cancelled",2
"6797","Emo River Airstrip","Cancelled",2
"6798","Empangeni Airport","Cancelled",2
"6799","Eniwetok Airport","Cancelled",2
"6800","Enshi Airport","Cancelled",2
"6801","Eppley Airfield","Cancelled",2
"6802","Erbil International Airport","Cancelled",2
"6803","Erldunda Airport","Cancelled",2
"6804","Ernesto Cortissoz International Airport","Cancelled",2
"6805","Erzincan Airport","Cancelled",2
"6806","Erzurum International Airport","Cancelled",2
"6807","Esfahan Shahid Beheshti International Airport","Cancelled",2
"6808","Eugene F. Correira International Airport","Cancelled",2
"6809","Evans Head Aerodrome","Cancelled",2
"6810","Evanston-Uinta County Airport-Burns Field","Cancelled",2
"6811","Excursion Inlet Seaplane Base","Cancelled",2
"6812","F. D. Roosevelt Airport","Cancelled",2
"6813","Fabio Alberto Leon Bentley Airport","Cancelled",2
"6814","Fada N'gourma Airport","Cancelled",2
"6815","Faisalabad International Airport","Cancelled",2
"6816","Fakfak Airport","Cancelled",2
"6817","Faleolo International Airport","Cancelled",2
"6818","Faranah Airport","Cancelled",2
"6819","Fascene Airport","Cancelled",2
"6820","Faya Largeau Airport","Cancelled",2
"6821","Fazenda Tucunaré Airport","Cancelled",2
"6822","Federico Garcia Lorca Airport","Cancelled",2
"6823","Fera/Maringe Airport","Cancelled",2
"6824","Fianarantsoa Airport","Cancelled",2
"6825","Fillmore Municipal Airport","Cancelled",2
"6826","Flamingo Airport","Cancelled",2
"6827","Flamingo International Airport","Cancelled",2
"6828","Flores Airport","Cancelled",2
"6829","Flying Cloud Airport","Cancelled",2
"6830","Fontanges Airport","Cancelled",2
"6831","Fonte Boa Airport","Cancelled",2
"6832","Forrest Airport","Cancelled",2
"6833","Forrest City Municipal Airport","Cancelled",2
"6834","Fort Bragg Airport","Cancelled",2
"6835","Fort Lauderdale Executive Airport","Cancelled",2
"6836","Fort Liard Airport","Cancelled",2
"6837","Fort Reliance Seaplane Base","Cancelled",2
"6838","Fort Smith Airport","Cancelled",2
"6839","Foshan Shadi Airport","Cancelled",2
"6840","Fossil Downs Airport","Cancelled",2
"6841","Francisco Bangoy International Airport","Cancelled",2
"6842","Frank Miloye Milenkowichi–Marília State Airport","Cancelled",2
"6843","Frank Wiley Field","Cancelled",2
"6844","Frankfurt am Main Airport","Cancelled",2
"6845","Franklin County Airport","Cancelled",2
"6846","Frans Sales Lega Airport","Cancelled",2
"6847","Freeman Municipal Airport","Cancelled",2
"6848","French Valley Airport","Cancelled",2
"6849","Front Royal Warren County Airport","Cancelled",2
"6850","Fukuoka Airport","Cancelled",2
"6851","Fulleborn Airport","Cancelled",2
"6852","Fullerton Municipal Airport","Cancelled",2
"6853","Gagnoa Airport","Cancelled",2
"6854","Galway Airport","Cancelled",2
"6855","Gannan Xiahe Airport","Cancelled",2
"6856","Garbaharey Airport","Cancelled",2
"6857","Gardner Municipal Airport","Cancelled",2
"6858","Garoua International Airport","Cancelled",2
"6859","Gaspé (Michel-Pouliot) Airport","Cancelled",2
"6860","Gatow Airport","Cancelled",2
"6861","Gebe Airport","Cancelled",2
"6862","General Abelardo L. Rodríguez International Airport","Cancelled",2
"6863","General E. Mosconi Airport","Cancelled",2
"6864","General José María Yáñez International Airport","Cancelled",2
"6865","General Mitchell International Airport","Cancelled",2
"6866","General Santos International Airport","Cancelled",2
"6867","George Downer Airport","Cancelled",2
"6868","George R Carr Memorial Air Field","Cancelled",2
"6869","Georgetown Airport","Cancelled",2
"6870","Gewayentana Airport","Cancelled",2
"6871","Ghadames East Airport","Cancelled",2
"6872","Ghriss Airport","Cancelled",2
"6873","Gibb River Airport","Cancelled",2
"6874","Gilgal Airport","Cancelled",2
"6875","Gilgit Airport","Cancelled",2
"6876","Gisenyi Airport","Cancelled",2
"6877","Giyani Airport","Cancelled",2
"6878","Gjögur Airport","Cancelled",2
"6879","Glacier Park International Airport","Cancelled",2
"6880","Glasgow Prestwick Airport","Cancelled",2
"6881","Glen Innes Airport","Cancelled",2
"6882","Glengyle Airport","Cancelled",2
"6883","Glentanner Airport","Cancelled",2
"6884","Gloucestershire Airport","Cancelled",2
"6885","Gobernador Horacio Guzman International Airport","Cancelled",2
"6886","Golden Triangle Regional Airport","Cancelled",2
"6887","Golfito Airport","Cancelled",2
"6888","Golmud Airport","Cancelled",2
"6889","Goloson International Airport","Cancelled",2
"6890","Gorom-Gorom Airport","Cancelled",2
"6891","Goshen Municipal Airport","Cancelled",2
"6892","Gove Airport","Cancelled",2
"6893","Grafton Airport","Cancelled",2
"6894","Gral. Bernardo O´Higgins Airport","Cancelled",2
"6895","Grand Bahama International Airport","Cancelled",2
"6896","Grand Canyon West Airport","Cancelled",2
"6897","Grand Cess Airport","Cancelled",2
"6898","Grand Coulee Dam Airport","Cancelled",2
"6899","Grand Lake Regional Airport","Cancelled",2
"6900","Grant Co Regional/Ogilvie Field","Cancelled",2
"6901","Graz Airport","Cancelled",2
"6902","Great Barrier Aerodrome","Cancelled",2
"6903","Great Harbour Cay Airport","Cancelled",2
"6904","Greater Cumberland Regional Airport","Cancelled",2
"6905","Greater Portsmouth Regional Airport","Cancelled",2
"6906","Grenfell Airport","Cancelled",2
"6907","Grumman Bethpage Airport","Cancelled",2
"6908","Grundarfjörður Airport","Cancelled",2
"6909","Gualeguaychu Airport","Cancelled",2
"6910","Guangzhou MR Air Base","Cancelled",2
"6911","Guaratinguetá Airport","Cancelled",2
"6912","Guasopa Airport","Cancelled",2
"6913","Guaíra Airport","Cancelled",2
"6914","Guerrero Negro Airport","Cancelled",2
"6915","Guillermo León Valencia Airport","Cancelled",2
"6916","Guiria Airport","Cancelled",2
"6917","Gulgubip Airport","Cancelled",2
"6918","Gunnedah Airport","Cancelled",2
"6919","Gunnison Crested Butte Regional Airport","Cancelled",2
"6920","Gush Katif Airport","Cancelled",2
"6921","Gustaf III Airport","Cancelled",2
"6922","Gustavo Rizo Airport","Cancelled",2
"6923","Gwa Airport","Cancelled",2
"6924","Hachinohe Airport","Cancelled",2
"6925","Haelogo Airport","Cancelled",2
"6926","Haikou Meilan International Airport","Cancelled",2
"6927","Hakkari Yüksekova Airport","Cancelled",2
"6928","Haley Army Airfield","Cancelled",2
"6929","Half Moon Bay Airport","Cancelled",2
"6930","Halifax / Stanfield International Airport","Cancelled",2
"6931","Hamadan Airport","Cancelled",2
"6932","Hamilton Airport","Cancelled",2
"6933","Handan Airport","Cancelled",2
"6934","Hanimaadhoo Airport","Cancelled",2
"6935","Hannover Airport","Cancelled",2
"6936","Hardy-Anders Field / Natchez-Adams County Airport","Cancelled",2
"6937","Harriet Alexander Field","Cancelled",2
"6938","Harry P Williams Memorial Airport","Cancelled",2
"6939","Hartley Bay Seaplane Base","Cancelled",2
"6940","Hasvik Airport","Cancelled",2
"6941","Hatzfeldhaven Airport","Cancelled",2
"6942","Haverfordwest Airport","Cancelled",2
"6943","Hayman Island Resort Seaplane Base","Cancelled",2
"6944","Hazrat Shahjalal International Airport","Cancelled",2
"6945","Heglig Airport","Cancelled",2
"6946","Heidelberg Army Helicopter Base","Cancelled",2
"6947","Helena Regional Airport","Cancelled",2
"6948","Helenvale Airport","Cancelled",2
"6949","Hemet Ryan Airport","Cancelled",2
"6950","Henri Coandă International Airport","Cancelled",2
"6951","Heriberto Gíl Martínez Airport","Cancelled",2
"6952","Heritage Field","Cancelled",2
"6953","Hermes Quijada International Airport","Cancelled",2
"6954","Hermiston Municipal Airport","Cancelled",2
"6955","Hesa Airport","Cancelled",2
"6956","Hewanorra International Airport","Cancelled",2
"6957","Highbury Airport","Cancelled",2
"6958","Hinthada Airport","Cancelled",2
"6959","Holt Airport","Cancelled",2
"6960","Holy Cross Airport","Cancelled",2
"6961","Homestead ARB Airport","Cancelled",2
"6962","Hon Airport","Cancelled",2
"6963","Hooper Bay Airport","Cancelled",2
"6964","Hopedale Airport","Cancelled",2
"6965","Hornepayne Municipal Airport","Cancelled",2
"6966","Houlton International Airport","Cancelled",2
"6967","Houma Terrebonne Airport","Cancelled",2
"6968","Hua Hin Airport","Cancelled",2
"6969","Huahine-Fare Airport","Cancelled",2
"6970","Hualien Airport","Cancelled",2
"6971","Hubli Airport","Cancelled",2
"6972","Hudiksvall Airport","Cancelled",2
"6973","Hugo Cantergiani Regional Airport","Cancelled",2
"6974","Humaitá Airport","Cancelled",2
"6975","Humera Airport","Cancelled",2
"6976","Hunt Field","Cancelled",2
"6977","Hunter Army Air Field","Cancelled",2
"6978","Huntsville International Carl T Jones Field","Cancelled",2
"6979","Huron Regional Airport","Cancelled",2
"6980","Huslia Airport","Cancelled",2
"6981","Hwange (Town) Airport","Cancelled",2
"6982","Hwange National Park Airport","Cancelled",2
"6983","Hydaburg Seaplane Base","Cancelled",2
"6984","Iconi Airport","Cancelled",2
"6985","Igor I Sikorsky Memorial Airport","Cancelled",2
"6986","Ikamiut Heliport","Cancelled",2
"6987","Iki Airport","Cancelled",2
"6988","Illaga Airport","Cancelled",2
"6989","Imane Airport","Cancelled",2
"6990","Imbaimadai Airport","Cancelled",2
"6991","Imperial County Airport","Cancelled",2
"6992","Inca Manco Capac International Airport","Cancelled",2
"6993","Independence Airport","Cancelled",2
"6994","Indiana County/Jimmy Stewart Fld/ Airport","Cancelled",2
"6995","Interlaken Air Base","Cancelled",2
"6996","Inverell Airport","Cancelled",2
"6997","Ioannina Airport","Cancelled",2
"6998","Ioannis Kapodistrias International Airport","Cancelled",2
"6999","Iowa City Municipal Airport","Cancelled",2
"7000","Ipil Airport","Cancelled",2
"7001","Ipiranga Airport","Cancelled",2
"7002","Iqaluit Airport","Cancelled",2
"7003","Ishurdi Airport","Cancelled",2
"7004","Iskandar Airport","Cancelled",2
"7005","Itabuna Airport","Cancelled",2
"7006","Iğdır Airport","Cancelled",2
"7007","Jackpot Airport/Hayden Field","Cancelled",2
"7008","Jagdalpur Airport","Cancelled",2
"7009","Jahrom Airport","Cancelled",2
"7010","Jamba Airport","Cancelled",2
"7011","Januária Airport","Cancelled",2
"7012","Jasper County Airport","Cancelled",2
"7013","Jasper County Airport-Bell Field","Cancelled",2
"7014","Jeju International Airport","Cancelled",2
"7015","Jeki Airport","Cancelled",2
"7016","Jequié Airport","Cancelled",2
"7017","Jerez Airport","Cancelled",2
"7018","Jerusalem Airport","Cancelled",2
"7019","Jiansanjiang Airport","Cancelled",2
"7020","Jieyang Chaoshan International Airport","Cancelled",2
"7021","Jijel Ferhat Abbas Airport","Cancelled",2
"7022","Jim Hamilton L.B. Owens Airport","Cancelled",2
"7023","Jinggangshan Airport","Cancelled",2
"7024","Jining Qufu Airport","Cancelled",2
"7025","Jinzhou Airport","Cancelled",2
"7026","Johan Adolf Pengel International Airport","Cancelled",2
"7027","Johan Pienaar Airport","Cancelled",2
"7028","Johnson County Airport","Cancelled",2
"7029","Jordan Airport","Cancelled",2
"7030","Jorge E. Gonzalez Torres Airport","Cancelled",2
"7031","Jorge Newbery Airpark","Cancelled",2
"7032","Jorhat Airport","Cancelled",2
"7033","Josefa Camejo International Airport","Cancelled",2
"7034","José Joaquín de Olmedo International Airport","Cancelled",2
"7035","Juan Manuel Galvez International Airport","Cancelled",2
"7036","Juan Santamaria International Airport","Cancelled",2
"7037","Juan Simons Vela Airport","Cancelled",2
"7038","Jubail Airport","Cancelled",2
"7039","Jutigalpa airport","Cancelled",2
"7040","Kaanapali Airport","Cancelled",2
"7041","Kadanwari Airport","Cancelled",2
"7042","Kagoshima Airport","Cancelled",2
"7043","Kalabo Airport","Cancelled",2
"7044","Kalbarri Airport","Cancelled",2
"7045","Kalkgurung Airport","Cancelled",2
"7046","Kalpowar Airport","Cancelled",2
"7047","Kaltag Airport","Cancelled",2
"7048","Kamaran Airport","Cancelled",2
"7049","Kananga Airport","Cancelled",2
"7050","Kandrian Airport","Cancelled",2
"7051","Kannur International Airport","Cancelled",2
"7052","Kanpur Airport","Cancelled",2
"7053","Kaoh Kong Airport","Cancelled",2
"7054","Kaoma Airport","Cancelled",2
"7055","Karato Airport","Cancelled",2
"7056","Karlovy Vary International Airport","Cancelled",2
"7057","Kasaan Seaplane Base","Cancelled",2
"7058","Kasaba Bay Airport","Cancelled",2
"7059","Kasabonika Airport","Cancelled",2
"7060","Kasane Airport","Cancelled",2
"7061","Kasonombe Airport","Cancelled",2
"7062","Katsina Airport","Cancelled",2
"7063","Kavalerovo Airport","Cancelled",2
"7064","Kayes Dag Dag Airport","Cancelled",2
"7065","Kazan International Airport","Cancelled",2
"7066","Kearney Regional Airport","Cancelled",2
"7067","Kebar Airport","Cancelled",2
"7068","Kegaska Airport","Cancelled",2
"7069","Kegelman AF Aux Field","Cancelled",2
"7070","Kemerovo Airport","Cancelled",2
"7071","Kengtung Airport","Cancelled",2
"7072","Kenitra Airport","Cancelled",2
"7073","Kenmore Air Harbor Seaplane Base","Cancelled",2
"7074","Kennett Memorial Airport","Cancelled",2
"7075","Kent International Airport","Cancelled",2
"7076","Keokuk Municipal Airport","Cancelled",2
"7077","Kerama Airport","Cancelled",2
"7078","Kerikeri Airport","Cancelled",2
"7079","Kerteh Airport","Cancelled",2
"7080","Khajuraho Airport","Cancelled",2
"7081","Khartoum International Airport","Cancelled",2
"7082","Khasab Air Base","Cancelled",2
"7083","Kherson International Airport","Cancelled",2
"7084","Khoka Moya Airport","Cancelled",2
"7085","Khoy Airport","Cancelled",2
"7086","Kiel-Holtenau Airport","Cancelled",2
"7087","Kingfisher Lake Airport","Cancelled",2
"7088","Kinmen Airport","Cancelled",2
"7089","Kivalina Airport","Cancelled",2
"7090","Kobe Airport","Cancelled",2
"7091","Kogalym International Airport","Cancelled",2
"7092","Koggala Airport","Cancelled",2
"7093","Koinambe Airport","Cancelled",2
"7094","Kopiago Airport","Cancelled",2
"7095","Koro Island Airport","Cancelled",2
"7096","Kotabangun Airport","Cancelled",2
"7097","Kotlik Airport","Cancelled",2
"7098","Kotoka International Airport","Cancelled",2
"7099","Koutiala Airport","Cancelled",2
"7100","Kramatorsk Airport","Cancelled",2
"7101","Kristianstad Airport","Cancelled",2
"7102","Kuantan Airport","Cancelled",2
"7103","Kufra Airport","Cancelled",2
"7104","Kugluktuk Airport","Cancelled",2
"7105","Kuini Lavenia Airport","Cancelled",2
"7106","Kulgera Airport","Cancelled",2
"7107","Kunua Airport","Cancelled",2
"7108","Kuujjuaq Airport","Cancelled",2
"7109","Kwigillingok Airport","Cancelled",2
"7110","L'Aquila–Preturo Airport","Cancelled",2
"7111","La Chinita International Airport","Cancelled",2
"7112","La Coloma Airport","Cancelled",2
"7113","La Esperanza Airport","Cancelled",2
"7114","La Grande-3 Airport","Cancelled",2
"7115","La Güera Airport","Cancelled",2
"7116","La Macarena Airport","Cancelled",2
"7117","Ladd AAF Airfield","Cancelled",2
"7118","Ladouanie Airport","Cancelled",2
"7119","Lago Argentino Airport","Cancelled",2
"7120","Laguna Army Airfield","Cancelled",2
"7121","Lahad Datu Airport","Cancelled",2
"7122","Laiagam Airport","Cancelled",2
"7123","Lake Brooks Seaplane Base","Cancelled",2
"7124","Lake Macquarie Airport","Cancelled",2
"7125","Lake Murray Airport","Cancelled",2
"7126","Lake Nash Airport","Cancelled",2
"7127","Lake Placid Airport","Cancelled",2
"7128","Lakefront Airport","Cancelled",2
"7129","Land's End Airport","Cancelled",2
"7130","Langley Airport","Cancelled",2
"7131","Lankaran International Airport","Cancelled",2
"7132","Lannion-Côte de Granit Airport","Cancelled",2
"7133","Lappeenranta Airport","Cancelled",2
"7134","Laramie Regional Airport","Cancelled",2
"7135","Laucala Island Airport","Cancelled",2
"7136","Launceston Airport","Cancelled",2
"7137","Laurence G Hanscom Field","Cancelled",2
"7138","Lauro Carneiro de Loyola Airport","Cancelled",2
"7139","Lausanne-Blécherette Airport","Cancelled",2
"7140","Lawrence J Timmerman Airport","Cancelled",2
"7141","Lawrenceville Brunswick Municipal Airport","Cancelled",2
"7142","Le Touquet-Côte d'Opale Airport","Cancelled",2
"7143","Lebak Rural Airport","Cancelled",2
"7144","Lebanon Municipal Airport","Cancelled",2
"7145","Leeward Point Field","Cancelled",2
"7146","Lelystad Airport","Cancelled",2
"7147","Lemmon Municipal Airport","Cancelled",2
"7148","Lemoore Naval Air Station (Reeves Field) Airport","Cancelled",2
"7149","Lemwerder Airport","Cancelled",2
"7150","Lenawee County Airport","Cancelled",2
"7151","Lensk Airport","Cancelled",2
"7152","Leo Airport","Cancelled",2
"7153","Leon Airport","Cancelled",2
"7154","Les Sables-d'Olonne Talmont Airport","Cancelled",2
"7155","Letfotar Airport","Cancelled",2
"7156","Libenge Airport","Cancelled",2
"7157","Libo Airport","Cancelled",2
"7158","Licenciado Adolfo Lopez Mateos International Airport","Cancelled",2
"7159","Licenciado Benito Juarez International Airport","Cancelled",2
"7160","Liepāja International Airport","Cancelled",2
"7161","Lihue Airport","Cancelled",2
"7162","Lijiang Airport","Cancelled",2
"7163","Lime Acres Finsch Mine Airport","Cancelled",2
"7164","Linden Airport","Cancelled",2
"7165","Linga Linga Airport","Cancelled",2
"7166","Lins Airport","Cancelled",2
"7167","Liupanshui Yuezhao Airport","Cancelled",2
"7168","Liuzhou Bailian Airport","Cancelled",2
"7169","Lockhart River Airport","Cancelled",2
"7170","Lodwar Airport","Cancelled",2
"7171","Loen Airport","Cancelled",2
"7172","Logan-Cache Airport","Cancelled",2
"7173","Lombok International Airport","Cancelled",2
"7174","Loncopue Airport","Cancelled",2
"7175","Londolozi Airport","Cancelled",2
"7176","London Airport","Cancelled",2
"7177","London-Corbin Airport/Magee Field","Cancelled",2
"7178","Long Lellang Airport","Cancelled",2
"7179","Long Pasia Airport","Cancelled",2
"7180","Long Seridan Airport","Cancelled",2
"7181","Lonorore Airport","Cancelled",2
"7182","Lordsburg Municipal Airport","Cancelled",2
"7183","Loring Seaplane Base","Cancelled",2
"7184","Louisville Winston County Airport","Cancelled",2
"7185","Lugano Airport","Cancelled",2
"7186","Luozi Airport","Cancelled",2
"7187","Lusanga Airport","Cancelled",2
"7188","Luxembourg-Findel International Airport","Cancelled",2
"7189","Léopold Sédar Senghor International Airport","Cancelled",2
"7190","Lüliang Airport","Cancelled",2
"7191","M'Bigou Airport","Cancelled",2
"7192","Macdonald Downs Airport","Cancelled",2
"7193","Mackall Army Air Field","Cancelled",2
"7194","Macomb Municipal Airport","Cancelled",2
"7195","Madang Airport","Cancelled",2
"7196","Mae Sot Airport","Cancelled",2
"7197","Magway Airport","Cancelled",2
"7198","Mahana Airport","Cancelled",2
"7199","Mainoru Airstrip","Cancelled",2
"7200","Major Brigadeiro Trompowsky Airport","Cancelled",2
"7201","Makini Airport","Cancelled",2
"7202","Makkovik Airport","Cancelled",2
"7203","Malabang Airport","Cancelled",2
"7204","Malacca Airport","Cancelled",2
"7205","Malakal Airport","Cancelled",2
"7206","Malamala Airport","Cancelled",2
"7207","Mali Airport","Cancelled",2
"7208","Malmstrom Air Force Base","Cancelled",2
"7209","Malmö Sturup Airport","Cancelled",2
"7210","Malta Airport","Cancelled",2
"7211","Malé International Airport","Cancelled",2
"7212","Mamai Airport","Cancelled",2
"7213","Mamfe Airport","Cancelled",2
"7214","Manang Airport","Cancelled",2
"7215","Mandinga Airport","Cancelled",2
"7216","Manila Municipal Airport","Cancelled",2
"7217","Manitoulin East Municipal Airport","Cancelled",2
"7218","Manitowoc County Airport","Cancelled",2
"7219","Mano Dayak International Airport","Cancelled",2
"7220","Mansfield Lahm Regional Airport","Cancelled",2
"7221","Manuel Márquez de León International Airport","Cancelled",2
"7222","Manumu Airport","Cancelled",2
"7223","Mapua(Mabua) Airport","Cancelled",2
"7224","Mara Serena Lodge Airstrip","Cancelled",2
"7225","Maradi Airport","Cancelled",2
"7226","Marau Airport","Cancelled",2
"7227","March ARB Airport","Cancelled",2
"7228","Mareb Airport","Cancelled",2
"7229","Mareeba Airport","Cancelled",2
"7230","Marfa Municipal Airport","Cancelled",2
"7231","Margaret River (Station) Airport","Cancelled",2
"7232","Margaret River Airport","Cancelled",2
"7233","Mariana Grajales Airport","Cancelled",2
"7234","Marina Municipal Airport","Cancelled",2
"7235","Marion Downs Airport","Cancelled",2
"7236","Mariposa Yosemite Airport","Cancelled",2
"7237","Mariquita Airport","Cancelled",2
"7238","Maroantsetra Airport","Cancelled",2
"7239","Marsabit Airport","Cancelled",2
"7240","Martin State Airport","Cancelled",2
"7241","Maré Airport","Cancelled",2
"7242","María Dolores Airport","Cancelled",2
"7243","Masalembo Airport","Cancelled",2
"7244","Masasi Airport","Cancelled",2
"7245","Mataiva Airport","Cancelled",2
"7246","Matamata Glider Airport","Cancelled",2
"7247","Matsapha Airport","Cancelled",2
